longitude	latitude	id	@id	brand	brand:el	brand:en	brand:wikidata	brand:wikipedia	building	currency:EUR	name	name:el	name:en	opening_hours	opening_hours:covid19	shop	addr:city	addr:housenumber	addr:postcode	addr:street	payment:cash	payment:debit_cards	phone	website	alt_name	addr:city:el	addr:city:en	addr:country	operator	branch	int_name	source	wheelchair	building:levels	delivery	email	addr:province	amenity	facebook	parking	twitter	payment:cards	payment:credit_cards	condition	level	organic	landuse	addr:district	short_name	short_name:en	contact:phone	addr:unit	vegan	old_name	payment:coins	payment:mastercard	payment:notes	payment:visa	recycling_type	name:de	name:ru	atm	indoor	cuisine	note	ref	addr:interpolation	toilets:wheelchair	addr:place	addr:neighborhood	name:int	contact:website	payment:credit_card	diet:vegan	start_date	clothes	description	internet_access	contact:facebook	contact:messenger	vegetarian	payment:bitcoin	name:ko	payment:american_express	payment:contactless	payment:diners_club	payment:visa_electron
23.7351951	38.014731226168	node/3343587134	node/3343587134	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.6976359	37.945970026168	node/3343604909	node/3343604909	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket	Καλλιθέα			Ηρακλέους																																																																			
23.7706335	37.973818726168	node/3351934100	node/3351934100								OK! anytime market					supermarket	Ζωγράφος		15772	Γαλήνης								GR																																																											
23.770327	37.973888926168	node/3351934281	node/3351934281								Market In					supermarket	Ζωγράφος	36	15772	Γαλήνης								GR																																																											
23.6933398	37.951427126168	node/3364334954	node/3364334954								My market					supermarket	Καλλιθέα	222		Ελευθερίου Βενιζέλου																																																																			
23.6938052	37.951655626168	node/3364414088	node/3364414088								Μόσχα		Moskva			supermarket	Καλλιθέα	220		Ελευθερίου Βενιζέλου																																									Москва																										
23.697558	37.954693826168	node/3369898683	node/3369898683								Proton					supermarket																																																																							
23.6387232	37.936268826168	node/3389300513	node/3389300513	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Mo-Su 08:00-21:00		supermarket	Πειραιάς	24	18537	Χατζηκυριάκου								GR	Σκλαβενίτης																																																										
23.7014334	37.951534526168	node/3392558125	node/3392558125								Σκρα		Skra			supermarket																																																																							
23.7120688	37.947535726168	node/3395020028	node/3395020028	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos			supermarket	Νέα Σμύρνη	5	17121	25ης Μαρτίου								GR					no																																																						
23.7622478	37.976705426168	node/3400216631	node/3400216631	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos			supermarket																																																																							
23.7664444	37.974131926168	node/3426869869	node/3426869869								Market In					supermarket	Ζωγράφου	2		Χαράλαμπου Μούσκου								GR	Μάρκετ ιν Εμποροβιομηχανική Α.Ε.																																								Ιλίσια																		
23.7224	37.964188626168	node/3436427853	node/3436427853								Bazaar					supermarket	Αθήνα			Βεΐκου													yes																																																						
23.7240357	37.964395026168	node/3436427854	node/3436427854	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket	Αθήνα			Δημητρακοπούλου Ν.													yes																																			no																			
23.6307354	37.931873326168	node/3453159451	node/3453159451								Bazaar					supermarket															Papaspyrou																																																								
23.6316238	37.932476226168	node/3453183530	node/3453183530								OK! anytime... markets					supermarket								https://www.okmarkets.gr/																																																															
23.6455916	37.933157226168	node/3454192289	node/3454192289								OK! anytime...markets					supermarket	Πειραιάς			Ακτή Θεμιστοκλέους																																																																			
23.6455153	37.936341126168	node/3454768093	node/3454768093	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket													Σκλαβενίτης		Sklavenitis																																																								
23.6693397	37.946839626168	node/3457457911	node/3457457911	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket	Πειραιάς	18		Σμολένσκυ									Σκλαβενίτης		Sklavenitis																																							Νέο Φάληρο																	
23.6783863	37.950406426168	node/3457642899	node/3457642899	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos			supermarket	Μοσχάτο			Μακρυγιάννη																																																																			
23.6974341	37.961110026168	node/3464991563	node/3464991563	Lidl			Q151954	en:Lidl			Lidl					supermarket	Ταύρος	26	17778	25ης Μαρτίου								GR																																																											
23.739988	37.997277726168	node/3476041420	node/3476041420								AB			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket		28		Κερκύρας																																																																			
23.7062968	37.959809826168	node/3476279390	node/3476279390	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket	Καλλιθέα			Αγίων Πάντων													yes																																																						
23.7043735	37.949685926168	node/3547572782	node/3547572782								Market In					supermarket	Καλλιθέα	133		Σωκράτους				http://market-in.gr					Market In																																																										
23.7001503	37.956059226168	node/3547649876	node/3547649876								Market In					supermarket	Καλλιθέα	94		Φιλαρέτου			2109536127	https://market-in.gr																																																															
23.6953346	37.957527926168	node/3547834745	node/3547834745	Γαλαξίας	Γαλαξίας	Galaxias	Q5518063	el:Γαλαξίας (σούπερ μάρκετ)			Γαλαξίας	Γαλαξίας	Galaxias			supermarket	Καλλιθέα	58		Σκίππη				http://www.5ae.gr																																																															
23.6969133	37.952196326168	node/3548142237	node/3548142237								AB					supermarket	Καλλιθέα							https://www.ab.gr/																																																															
23.6883468	37.947629026168	node/3548142238	node/3548142238								AB					supermarket	Καλλιθέα	284		Ελευθερίου Βενιζέλου				https://www.ab.gr/																																																															
23.7021048	37.954873726168	node/3548142239	node/3548142239	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos			supermarket	Καλλιθέα	9		Πλάτωνος				https://www.ab.gr/																																																															
23.7041178	37.955406626168	node/3548142240	node/3548142240								AB					supermarket	Καλλιθέα	141		Γρυπάρη				https://www.ab.gr/																																																															
23.6987951	37.953427026168	node/3584146619	node/3584146619								Bazaar					supermarket	Καλλιθέα	191	17673	Ελευθερίου Βενιζέλου			+30 21 0957 8492	http://www.bazaarsm.gr				GR																																																											
23.7110643	37.955740726168	node/3655762909	node/3655762909								OK! Anytime... Markets					supermarket	Καλλιθέα	54		Ηρακλέους									O.K.! Anytime Markets																																																										
23.711916	37.956065926168	node/3655762910	node/3655762910								Economy Market					supermarket	Καλλιθέα	35		Ηρακλέους				http://www.market-in.gr					Market In																																																										
23.695517	37.948627026168	node/3655762911	node/3655762911								Economy Market					supermarket	Καλλιθέα	37		Κέκροπος				http://www.market-in.gr					Market In																																																										
23.6971859	37.948513626168	node/3655762913	node/3655762913	Μασούτης	Μασούτης	Masoutis	Q6783887	en:Masoutis			Μασούτης	Μασούτης	Masoutis			supermarket	Καλλιθέα	60		Αθηνάς			+30 21 09563740	https://www.masoutis.gr/					Μασούτης																																										Masoutis																
23.8819334	37.892711426168	node/3696004869	node/3696004869								My market					supermarket																																																																							
23.6796249	37.953329726168	node/3713802584	node/3713802584	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket		100		Στρατηγού Μακρυγιάννη																																																																			
23.8750834	37.906748726168	node/3714789047	node/3714789047	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket	Κορωπί																yes																																																						
23.7089511	37.967716626168	node/3716193924	node/3716193924								Market In					supermarket																																																																							
23.7104377	37.933387126168	node/3718690205	node/3718690205								My market					supermarket																																																																							
23.707305	37.928519926168	node/3718692253	node/3718692253	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket																																																																							
23.7257841	38.085898226168	node/3735839637	node/3735839637	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος		yes	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket		3-5		Κίου																																																																			
23.7642665	37.999987726168	node/3739057558	node/3739057558								Market In			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Φιλοθέη	35	15237	Μπάκου Γεωργίου			+30 210 6919113	www.market-in.gr				GR	ΜΑΡΚΕΤ ΙΝ ΕΜΠΟΡΟΒΙΟΜΗΧΑΝΙΚΗ Α.Ε.																																																										
23.7212564	37.962552426168	node/3753138909	node/3753138909								Market In					supermarket	Αθήνα	99		Δημητρακοπούλου Ν.									Market In				yes																																																						
23.6420555	37.932638226168	node/3784563532	node/3784563532								OK! anytime... markets					supermarket																																																																							
23.6340955	37.951525526168	node/3784569197	node/3784569197	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket																																																																							
23.6414258	37.937255526168	node/3784569212	node/3784569212													supermarket																																																																							
23.6377925	37.933551126168	node/3784569216	node/3784569216								OK! anytime... markets					supermarket																																																																							
23.6352172	37.954276426168	node/3784598340	node/3784598340								My market					supermarket		82-84		Αγίου Δημητρίου																																																																			
23.6274231	37.972758126168	node/3784600124	node/3784600124								Κρητικός					supermarket																																																																							
23.632917	37.964407726168	node/3784600506	node/3784600506	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket	Νίκαια			Πέτρου Ράλλη																																																																			
23.7124416	37.994861726168	node/3786452900	node/3786452900	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	151	10442	Λένορμαν								GR																																																											
23.7109849	37.990564226168	node/3786456673	node/3786456673								Κρητικός					supermarket		91		Πλάτωνος																																																																			
23.71501	37.982659226168	node/3793382654	node/3793382654								My market					supermarket																																																																							
23.6395321	37.928221726168	node/3803531781	node/3803531781								Ρούμελη					supermarket	Πειραιάς			Ηβης																																																																			
23.7110316	37.974282126168	node/3809859147	node/3809859147	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos			supermarket																	yes																																																						
23.7069682	37.919143526168	node/3835332777	node/3835332777													supermarket																																																																							
23.7132293	38.003009626168	node/3859349231	node/3859349231							yes	My Market			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																	yes																																																						
23.6510409	37.940879926168	node/3889695855	node/3889695855								Bazaar Fresh Express					supermarket																																																								http://www.bazaarsm.gr/															
23.7419461	38.042469326168	node/3942492304	node/3942492304	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος		yes	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7184665	37.951241326168	node/3945906051	node/3945906051	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket																																																																							
23.688219	38.016140526168	node/3964344424	node/3964344424							yes				Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket													Σκλαβενίτης																																																										
23.6402269	37.933914926168	node/3967069080	node/3967069080								Bazaar					supermarket																																																																							
23.6992956	37.948421426168	node/3972254228	node/3972254228								AB Shop & Go					supermarket	Καλλιθέα	209		Δημοσθένους																																																																			
23.716473	37.937177526168	node/3988198236	node/3988198236	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket																																																																							
23.7307834	37.975657626168	node/3998346578	node/3998346578								Bazaar					supermarket																																																																							
23.7313039	38.020511726168	node/3998350837	node/3998350837	Μασούτης	Μασούτης	Masoutis	Q6783887	en:Masoutis		yes	Μασούτης	Μασούτης	Masoutis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα																																																																						
23.7286363	37.975725426168	node/3998351363	node/3998351363								Bazaar					supermarket																	yes																																																						
23.7201558	37.962863826168	node/4015408223	node/4015408223								AB Shop & Go			Mo-Su 09:00-22:00		supermarket	Αθήνα	1	11741	Μπέλες								GR					limited																																																						
23.7511883	37.988142726168	node/4030594701	node/4030594701								OK! Super Market			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	146	11471	Αλεξάνδρας								GR																																																											
23.7498295	37.987390126168	node/4030594702	node/4030594702								Market In			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7421698	37.986123926168	node/4030594801	node/4030594801								Bazaar			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.738213	38.035447326168	node/4030596041	node/4030596041							yes	Μακροζωία			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Νέα Φιλαδέλφεια			Δεκελείας																										only																																									
23.7386276	38.033399426168	node/4030596141	node/4030596141	Μασούτης	Μασούτης	Masoutis	Q6783887	en:Masoutis		yes	Μασούτης	Μασούτης	Masoutis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Νέα Φιλαδέλφεια			Φαναρίου																																																																			
23.7368397	37.977681426168	node/4040706231	node/4040706231								Γαίας δώρα					supermarket	Αθήνα	4		Βαλαωρίτου													no													only																																									
23.7385493	37.977281126168	node/4040706235	node/4040706235	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Mo-Su 08:00-21:00		supermarket	Αθήνα	9		Κανάρη													yes																																																						
23.73085	37.977824026168	node/4047628049	node/4047628049													supermarket	Αθήνα	3	10562	Πραξιτέλους								GR					no																																																						
23.8037239	38.023716526168	node/4060625025	node/4060625025							yes	Bazaar			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7095937	37.958272026168	node/4064134289	node/4064134289								Market In					supermarket	Καλλιθέα	65-67	17671	Χαροκόπου				http://market-in.gr				GR																																							odd																				
23.810251	38.031967226168	node/4082913304	node/4082913304	Μασούτης	Μασούτης	Masoutis	Q6783887	en:Masoutis		yes	Μασούτης	Μασούτης	Masoutis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Μαρούσι	31	15125	Ακακιών																																																																			
23.8364018	38.043845126168	node/4092076347	node/4092076347							yes	My market			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.6725452	37.960036826168	node/4093353792	node/4093353792													supermarket																																																																							
23.7514531	37.961004626168	node/4102272984	node/4102272984	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos			supermarket																																																																							
23.7040828	37.962012126168	node/4148233798	node/4148233798								Economy					supermarket																	yes																																																						
23.7579836	37.868687326168	node/4154231592	node/4154231592								Anthidis					supermarket																																																																							
23.8372086	38.011794126168	node/4155384242	node/4155384242								Market In			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7542388	37.892410626168	node/4172286397	node/4172286397	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket	Ελληνικό	51	16777	Ιασωνίδου								GR																																																											
23.8258441	38.014320526168	node/4182664916	node/4182664916	Lidl			Q151954	en:Lidl			Lidl			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7497411	37.905820526168	node/4198797797	node/4198797797								OK! Anytime Markets					supermarket	Αργυρούπολη	34	16452	Αλεξιουπόλεως			+30 210 9931460	https://www.okmarkets.gr/				GR																																																											
23.7124244	37.962051826168	node/4223781113	node/4223781113	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket	Καλλιθέα	33	17671	Ελευθερίου Βενιζέλου			+30 21 0956 4117						Σκλαβενίτης																																																										
23.8062548	38.009004426168	node/4230107017	node/4230107017	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket							+302106548094 +302106548066	https://www.ab.gr/storedetails/ag-paraskeyi-1-nomismatokopeio																																																															
23.7273583	38.037196526168	node/4230713154	node/4230713154							yes	my market			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7286806	38.039877226168	node/4230713155	node/4230713155							yes	Γαλαξίας			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7313508	38.039056626168	node/4230713156	node/4230713156							yes	Promitheftiki			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket				Σπερχειου																																																																			
23.7282419	38.033252526168	node/4230713157	node/4230713157	Γαλαξίας	Γαλαξίας	Galaxias	Q5518063	el:Γαλαξίας (σούπερ μάρκετ)		yes	Γαλαξίας	Γαλαξίας	Galaxias	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket		25		Αιολου																																																																			
23.7570306	37.990817626168	node/4261861980	node/4261861980								Bazaar			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.822835	38.004830826168	node/4271539695	node/4271539695								Market in			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.8238297	38.010978026168	node/4271559890	node/4271559890	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7130085	37.973341226168	node/4280212191	node/4280212191								ok market mini-market					supermarket																																																																							
23.7674875	37.995049526168	node/4285025594	node/4285025594								My market			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.6427459	37.938222326168	node/4285025693	node/4285025693								Bazaar					supermarket																																																																							
23.742597	37.976447526168	node/4299948726	node/4299948726								Κρητικός			Mo-Fr 09:00-22:30; Sa 09:00-21:00		supermarket				Ηροδότου													no																																																						
23.6786093	37.947447526168	node/4306964830	node/4306964830	Γαλαξίας	Γαλαξίας	Galaxias	Q5518063	el:Γαλαξίας (σούπερ μάρκετ)			Γαλαξίας	Γαλαξίας	Galaxias			supermarket	Μοσχάτο	80	18344	Κανάρη Κωνσταντίνου			+30 21 0940 7900	http://www.5ae.gr				GR	Γαλαξίας																																																										
23.7099326	37.967818026168	node/4311008820	node/4311008820								Proton					supermarket	Αθήνα	148		Τριών Ιεραρχών																																																																			
23.7060837	37.956121826168	node/4317248067	node/4317248067								Αξία					supermarket	Καλλιθέα	104-106		Αριστείδου			+30 21 0958 1205																																												even																				
23.7431444	38.021105226168	node/4334106737	node/4334106737	Μασούτης	Μασούτης	Masoutis	Q6783887	en:Masoutis		yes	Μασούτης	Μασούτης	Masoutis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα			Βρούτου																																																																			
23.8231777	38.025694326168	node/4339000481	node/4339000481							yes	Market In			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Χαλάνδρι	51	15234	Μεταμορφώσεως								GR	Market In ΑΕΒΕ																																																										
23.6900182	37.927910926168	node/4350321520	node/4350321520	Μασούτης	Μασούτης	Masoutis	Q6783887	en:Masoutis			Μασούτης	Μασούτης	Masoutis			supermarket																																																																							
23.6708122	37.955132126168	node/4354505967	node/4354505967	Lidl			Q151954	en:Lidl			Lidl					supermarket																																																																							
23.8518051	38.028764826168	node/4359354214	node/4359354214							yes	Σκλαβενίτης			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Γέρακας	9	15344	Ερμού	yes	yes		klavenitis.gr				GR														yes																															yes														
23.8391291	38.054978726168	node/4365375054	node/4365375054	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης		yes	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.6344341	37.933680726168	node/4367024684	node/4367024684								Bazaar					supermarket		59		Γεωργίου Θεοτόκη			+30 21 04530985	http://www.bazaarsm.gr/																																																															
23.7329506	37.997438326168	node/4374929941	node/4374929941								Market In			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7328924	37.973883426168	node/4375827189	node/4375827189								Gr-eatings		Gr-eatings			supermarket	Αθήνα	30	10557	Νίκης								GR																		only																																									
23.7415094	38.017799626168	node/4376503077	node/4376503077	Μασούτης	Μασούτης	Masoutis	Q6783887	en:Masoutis			Μασούτης	Μασούτης	Masoutis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7576419	37.964061626168	node/4384274373	node/4384274373								Twenty4					supermarket																																																																							
23.7605662	37.960138026168	node/4384274387	node/4384274387	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket																																																																							
23.7606665	37.960059026168	node/4384274671	node/4384274671								Market In					supermarket																																																																							
23.7548976	37.967086226168	node/4384291069	node/4384291069								Market In					supermarket																																																																							
23.7538502	37.968380126168	node/4384292866	node/4384292866								OK!					supermarket																																																																							
23.7722629	37.991669326168	node/4384293843	node/4384293843	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7608872	37.984721126168	node/4384301712	node/4384301712								Bazaar			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7586863	37.977295826168	node/4384304722	node/4384304722								OK! anytime market					supermarket																																																																							
23.753216	37.976206726168	node/4384306593	node/4384306593								OK! anytime markets					supermarket	Αθήνα	41-43	11528	Μιχαλακοπούλου								GR																																																											
23.7546351	37.959390426168	node/4394189824	node/4394189824								Bazaar					supermarket				Χρυσοστόμου Σμύρνης																																																																			
23.8629254	37.950393026168	node/4396180392	node/4396180392	Γαλαξίας	Γαλαξίας	Galaxias	Q5518063	el:Γαλαξίας (σούπερ μάρκετ)			Γαλαξίας	Γαλαξίας	Galaxias	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Παιανία	147	19002	Λαυρίου				https://www.5ae.gr																																																															
23.7479578	38.030630026168	node/4397944348	node/4397944348								Ok! Anytime markets			Mo-Sa 07:45-23:00; Su 08:45-23:00		supermarket																																																																							
23.7257891	37.965945126168	node/4400863120	node/4400863120								Market In					supermarket																	yes																																																						
23.7169971	37.974985826168	node/4400863154	node/4400863154								Market In					supermarket																																																																							
